Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
145,-149.001,829,801,0.534058,0.671387,0.656128,0.0152588,0.0152588,34,0.0152588,0.0305176,3,103
146,-150.001,809,850,0.457764,0.778198,0.762939,0.0152588,0.0152588,34,0.0305176,0.0457764,3,103
147,-151,819,845,0.473022,0.747681,0.717163,0.0152588,0.0305176,34,0.0152588,0.0457764,3,103
148,-152.001,862,852,0.457764,0.701904,0.671387,0.0152588,0.0305176,35,0.0305176,0.0305176,3,103
149,-153.001,829,881,0.534058,0.671387,0.640869,0.0152588,0.0305176,35,0.0305176,0.0305176,3,103
150,-154,885,828,0.427246,0.701904,0.671387,0.0152588,0.0305176,35,0.0152588,0.0305176,3,103
151,-155,897,833,0.38147,0.732422,0.701904,0.0152588,0.0305176,35,0.0152588,0.0305176,3,103
152,-156.001,840,859,0.427246,0.762939,0.732422,0.0152588,0.0305176,36,0.0152588,0.0610352,3,103
153,-157,809,746,0.534058,0.701904,0.671387,0.0152588,0.0305176,36,0.0305176,0.0305176,3,103
154,-158.001,851,842,0.50354,0.671387,0.656128,0.0152588,0.0152588,36,0.0152588,0.0457764,3,104
155,-159.001,862,757,0.473022,0.686646,0.656128,0.0152588,0.0305176,36,0.0152588,0.0457764,3,104
156,-160.001,862,867,0.488281,0.671387,0.640869,0.0152588,0.0305176,34,0.0305176,0.0305176,3,104
157,-161.001,873,825,0.442505,0.701904,0.686646,0.0152588,0.0152588,34,0.0152588,0.0457764,3,104
158,-162,885,814,0.411987,0.717163,0.686646,0.0152588,0.0305176,34,0.0152588,0.0305176,3,104
159,-163.001,840,831,0.473022,0.717163,0.686646,0.0152588,0.0305176,34,0.0152588,0.0457764,3,104
160,-164,799,767,0.50354,0.747681,0.717163,0.0152588,0.0305176,35,0.0152588,0.0457764,3,104
161,-165,809,829,0.534058,0.701904,0.671387,0.0152588,0.0305176,35,0.0305176,0.0305176,3,104
162,-166.001,873,856,0.427246,0.717163,0.686646,0.0152588,0.0305176,36,0.0305176,0.0305176,3,105
163,-167,819,733,0.473022,0.747681,0.671387,0.0152588,0.0762939,35,0.0152588,0.0457764,3,105
164,-168.001,885,860,0.427246,0.701904,0.686646,0.0152588,0.0152588,35,0.0152588,0.0457764,3,105
165,-169,780,838,0.457764,0.823975,0.793457,0.0152588,0.0305176,34,0.0152588,0.0457764,3,105
166,-170.001,829,842,0.518799,0.686646,0.671387,0.0152588,0.0152588,34,0.0152588,0.0457764,3,105
167,-171,829,819,0.50354,0.701904,0.671387,0.0152588,0.0305176,34,0.0305176,0.0305176,3,105
168,-172.001,897,762,0.427246,0.686646,0.656128,0.0152588,0.0305176,34,0.0152588,0.0457764,3,106
169,-173.001,873,784,0.457764,0.686646,0.656128,0.0152588,0.0305176,34,0.0305176,0.0305176,4,105
170,-174,873,862,0.457764,0.686646,0.671387,0.0152588,0.0152588,35,0.0152588,0.0457764,4,105
171,-175.001,819,813,0.488281,0.732422,0.717163,0.0152588,0.0152588,34,0.0152588,0.0457764,4,105
172,-176,851,862,0.488281,0.686646,0.656128,0.0152588,0.0305176,33,0.0305176,0.0305176,4,105
173,-177.001,873,811,0.411987,0.732422,0.717163,0.0152588,0.0152588,33,0.0152588,0.0457764,4,105
174,-178,897,820,0.396729,0.717163,0.701904,0.0152588,0.0152588,32,0.0152588,0.0457764,4,105
175,-179,799,825,0.50354,0.747681,0.732422,0.0305176,0.0152588,33,0.0152588,0.0305176,4,106
176,-180,873,864,0.473022,0.671387,0.640869,0.0152588,0.0305176,33,0.0152588,0.0305176,4,106
177,-181,829,734,0.50354,0.701904,0.686646,0.0152588,0.0152588,32,0.0152588,0.0305176,4,106
178,-182.001,851,845,0.473022,0.701904,0.671387,0.0152588,0.0305176,32,0.0152588,0.0305176,4,106
179,-183,862,833,0.457764,0.701904,0.671387,0.0152588,0.0305176,31,0.0152588,0.0305176,4,106
180,-184.001,885,775,0.427246,0.701904,0.686646,0.0152588,0.0152588,32,0.0152588,0.0457764,4,106
181,-185,885,866,0.442505,0.686646,0.671387,0.0152588,0.0152588,32,0.0152588,0.0305176,4,105
182,-186,897,775,0.411987,0.701904,0.671387,0.0152588,0.0305176,32,0.0152588,0.0305176,4,105
183,-187,873,838,0.442505,0.701904,0.686646,0.0152588,0.0152588,32,0.0152588,0.0457764,4,105
184,-188,819,798,0.442505,0.778198,0.747681,0.0152588,0.0305176,35,0.0305176,0.0305176,4,105
185,-189,799,776,0.473022,0.778198,0.762939,0.0152588,0.0152588,35,0.0152588,0.0457764,4,105
186,-190.001,829,845,0.488281,0.717163,0.701904,0.0305176,0.0152588,37,0.0305176,0.0305176,4,105
187,-191.001,840,811,0.442505,0.747681,0.732422,0.0152588,0.0152588,37,0.0152588,0.0457764,4,105
188,-192,873,864,0.427246,0.717163,0.701904,0.0152588,0.0152588,37,0.0152588,0.0457764,4,106
189,-193,840,875,0.457764,0.732422,0.701904,0.0152588,0.0305176,37,0.0305176,0.0457764,4,106
