Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
188,-191.999,263,325,2.5177,1.28174,1.20544,0.0305176,0.0762939,37,0.488281,0.198364
189,-192.999,248,312,2.86865,1.15967,1.02234,0.0457764,0.137329,37,0.427246,0.228882
190,-193.998,299,313,2.63977,0.701904,0.640869,0.0152588,0.0610352,37,0.244141,0.0915527
191,-195,257,320,2.22778,1.66321,1.61743,0.0305176,0.0457764,38,0.274658,0.0915527
192,-195.998,330,332,2.34985,0.671387,0.62561,0.0152588,0.0457764,36,0.244141,0.0762939
193,-197,258,329,2.36511,1.51062,1.38855,0.0305176,0.12207,37,0.656128,0.244141
194,-197.999,336,305,2.19727,0.778198,0.686646,0.0305176,0.0915527,36,0.274658,0.0762939
195,-199,263,320,1.64795,2.15149,2.09045,0.0305176,0.0610352,36,0.274658,0.0762939
196,-199.999,251,324,3.08228,0.900269,0.823975,0.0152588,0.0762939,36,0.289917,0.167847
197,-200.999,244,323,3.28064,0.808716,0.762939,0.0305176,0.0457764,35,0.289917,0.0762939
198,-201.999,337,328,2.12097,0.839233,0.747681,0.0305176,0.0915527,35,0.274658,0.0762939
199,-202.999,261,330,2.88391,0.946045,0.869751,0.0305176,0.0762939,35,0.335693,0.152588
200,-203.999,250,345,3.15857,0.839233,0.762939,0.0457764,0.0762939,35,0.335693,0.152588
201,-205,259,332,2.50244,1.35803,1.26648,0.0457764,0.0915527,35,0.62561,0.228882
202,-206,259,306,2.50244,1.35803,1.26648,0.0457764,0.0915527,33,0.564575,0.274658
203,-206.998,312,327,2.45667,0.747681,0.686646,0.0305176,0.0610352,34,0.320435,0.137329
204,-207.999,329,317,2.13623,0.900269,0.808716,0.0305176,0.0915527,34,0.259399,0.106812
205,-208.997,288,321,2.73132,0.732422,0.671387,0.0152588,0.0610352,34,0.274658,0.0762939
206,-209.998,287,333,2.74658,0.732422,0.686646,0.0305176,0.0457764,34,0.289917,0.0915527
207,-211,259,295,2.24304,1.61743,1.5564,0.0457764,0.0610352,35,0.640869,0.198364
208,-212,262,335,2.18201,1.63269,1.58691,0.0305176,0.0457764,36,0.564575,0.106812
209,-212.999,259,311,2.92969,0.930786,0.854492,0.0305176,0.0762939,36,0.427246,0.167847
210,-213.997,321,320,2.41089,0.701904,0.656128,0.0152588,0.0457764,35,0.274658,0.0610352
211,-214.999,259,325,2.27356,1.58691,1.49536,0.0457764,0.0915527,34,0.610352,0.259399
212,-215.998,309,318,2.45667,0.778198,0.717163,0.0152588,0.0610352,34,0.274658,0.0762939
213,-217,255,319,2.28882,1.63269,1.57166,0.0152588,0.0610352,34,0.62561,0.198364
214,-217.998,344,321,1.52588,1.37329,1.25122,0.0610352,0.12207,37,0.534058,0.228882
215,-218.998,319,323,2.41089,0.717163,0.656128,0.0152588,0.0610352,38,0.289917,0.0762939
216,-219.998,312,334,2.47192,0.732422,0.671387,0.0152588,0.0610352,37,0.274658,0.0915527
217,-220.997,322,309,2.38037,0.717163,0.671387,0.0457764,0.0457764,36,0.274658,0.0762939
218,-221.997,313,287,2.48718,0.701904,0.656128,0.0457764,0.0457764,38,0.274658,0.0762939
219,-222.999,231,321,3.49426,0.823975,0.747681,0.0305176,0.0762939,38,0.274658,0.167847
220,-223.999,258,329,3.0365,0.839233,0.762939,0.0305176,0.0762939,36,0.427246,0.152588
221,-224.997,341,315,2.19727,0.732422,0.671387,0.0152588,0.0610352,36,0.289917,0.0762939
222,-225.999,261,318,2.50244,1.32751,1.17493,0.0610352,0.152588,37,0.579834,0.244141
223,-227,256,309,2.39563,1.51062,1.44958,0.0457764,0.0610352,37,0.656128,0.228882
224,-227.998,313,316,2.47192,0.717163,0.671387,0.0152588,0.0457764,37,0.274658,0.0762939
225,-228.997,329,319,2.36511,0.671387,0.610352,0.0305176,0.0610352,36,0.259399,0.0610352
226,-229.999,235,298,3.37219,0.869751,0.793457,0.0305176,0.0762939,36,0.38147,0.152588
227,-230.998,313,314,2.48718,0.701904,0.640869,0.0152588,0.0610352,38,0.305176,0.0915527
228,-231.998,312,284,2.53296,0.671387,0.62561,0.0305176,0.0457764,37,0.259399,0.0762939
229,-232.999,241,322,3.14331,0.991821,0.915527,0.0305176,0.0762939,37,0.411987,0.228882
230,-233.997,300,308,2.59399,0.732422,0.671387,0.0152588,0.0610352,37,0.274658,0.0762939
231,-234.998,283,296,2.79236,0.732422,0.671387,0.0152588,0.0610352,34,0.305176,0.0762939
232,-235.998,330,308,2.27356,0.747681,0.686646,0.0305176,0.0610352,34,0.274658,0.0915527
233,-236.997,315,331,2.42615,0.747681,0.686646,0.0152588,0.0610352,33,0.274658,0.0762939
234,-237.997,310,315,2.48718,0.732422,0.671387,0.0152588,0.0610352,33,0.259399,0.0762939
235,-238.999,259,324,2.60925,1.25122,1.11389,0.0457764,0.137329,33,0.549316,0.213623
236,-239.999,297,322,1.20544,2.15149,2.05994,0.0610352,0.0915527,33,0.411987,0.259399
237,-240.999,243,304,3.40271,0.701904,0.656128,0.0152588,0.0457764,33,0.289917,0.0762939
238,-241.997,336,307,1.58691,1.38855,1.297,0.0457764,0.0915527,33,0.396729,0.198364
239,-242.999,332,306,1.38855,1.61743,1.35803,0.0762939,0.259399,33,0.457764,0.244141
240,-243.999,296,297,2.56348,0.808716,0.732422,0.0305176,0.0762939,33,0.320435,0.152588
241,-245,263,311,2.21252,1.58691,1.52588,0.0457764,0.0610352,33,0.62561,0.198364
242,-245.999,259,309,2.54822,1.31226,1.26648,0.0457764,0.0457764,32,0.411987,0.0762939
243,-246.997,310,314,2.5177,0.701904,0.640869,0.0305176,0.0610352,32,0.274658,0.0610352
244,-247.997,329,298,1.34277,1.69373,1.46484,0.0457764,0.228882,33,0.656128,0.213623
245,-249,260,259,2.42615,1.41907,1.31226,0.0305176,0.106812,33,0.335693,0.0915527
246,-250,255,316,2.15149,1.77002,1.70898,0.0305176,0.0610352,33,0.564575,0.152588
247,-251,256,323,2.48718,1.41907,1.297,0.0457764,0.12207,33,0.457764,0.137329
248,-251.999,306,319,2.48718,0.778198,0.701904,0.0305176,0.0762939,35,0.274658,0.0762939
249,-252.998,234,311,2.7771,1.49536,1.38855,0.0457764,0.106812,35,0.411987,0.183105
250,-253.999,304,299,1.69373,1.58691,1.44958,0.0457764,0.137329,34,0.518799,0.198364
251,-255,263,314,2.21252,1.58691,1.52588,0.0305176,0.0610352,34,0.640869,0.198364
252,-255.998,284,321,2.65503,0.854492,0.793457,0.0305176,0.0610352,35,0.244141,0.12207
253,-256.998,321,321,2.41089,0.701904,0.671387,0.0305176,0.0305176,35,0.274658,0.0915527
254,-257.999,262,314,2.92969,0.88501,0.823975,0.0305176,0.0610352,34,0.396729,0.183105
255,-258.997,327,337,2.31934,0.732422,0.671387,0.0305176,0.0610352,35,0.274658,0.0610352
256,-259.997,315,322,2.47192,0.701904,0.640869,0.0305176,0.0610352,36,0.274658,0.0610352
257,-260.999,246,328,2.62451,1.43433,1.31226,0.0305176,0.12207,36,0.488281,0.183105
258,-261.998,309,293,1.58691,1.64795,1.52588,0.0610352,0.12207,37,0.457764,0.274658
259,-262.998,306,302,2.50244,0.762939,0.701904,0.0305176,0.0610352,37,0.305176,0.12207
260,-263.998,287,284,2.74658,0.732422,0.671387,0,0.0610352,36,0.274658,0.0915527
261,-264.998,318,288,2.41089,0.732422,0.671387,0,0.0610352,37,0.274658,0.0915527
262,-265.997,303,293,2.59399,0.701904,0.671387,0.0610352,0.0305176,38,0.274658,0.0915527
263,-266.997,334,305,1.64795,1.34277,1.25122,0.0610352,0.0915527,36,0.427246,0.213623
264,-268,254,306,1.92261,2.01416,1.95312,0,0.0610352,36,0.274658,0.0915527
265,-268.999,227,310,3.57056,0.823975,0.762939,0.0305176,0.0610352,36,0.427246,0.183105
266,-269.998,227,311,3.66211,0.732422,0.671387,0,0.0610352,36,0.274658,0.0915527
267,-270.997,309,293,2.47192,0.762939,0.701904,0.0305176,0.0610352,35,0.244141,0.0915527
