Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
174,-177.999,771,747,1.06812,0.228882,0.198364,0,0.0305176,32,0.12207,0.0152588
175,-179,704,690,1.19019,0.228882,0.198364,0.0152588,0.0305176,33,0.0915527,0.0152588
176,-179.999,704,746,1.14441,0.274658,0.244141,0.0152588,0.0305176,33,0.12207,0.0305176
177,-180.999,753,708,1.09863,0.228882,0.198364,0,0.0305176,32,0.12207,0.0152588
178,-182,728,713,1.14441,0.228882,0.198364,0.0152588,0.0305176,32,0.12207,0.0152588
179,-183,744,723,1.11389,0.228882,0.198364,0.0152588,0.0305176,31,0.12207,0.0152588
180,-184,689,740,1.25122,0.198364,0.183105,0.0152588,0.0152588,32,0.0915527,0.0152588
181,-185,762,709,1.06812,0.244141,0.213623,0.0152588,0.0305176,32,0.106812,0.0152588
182,-186,762,735,1.0376,0.274658,0.228882,0.0152588,0.0457764,32,0.12207,0.0152588
183,-186.999,728,710,1.15967,0.213623,0.183105,0,0.0305176,32,0.12207,0.0152588
184,-188,675,690,1.297,0.183105,0.167847,0,0.0152588,35,0.106812,0.0152588
185,-188.999,720,737,1.15967,0.228882,0.198364,0,0.0305176,35,0.106812,0.0152588
186,-190,697,674,1.25122,0.183105,0.167847,0,0.0152588,37,0.0915527,0.0152588
187,-190.999,736,747,1.17493,0.183105,0.167847,0,0.0152588,37,0.106812,0.0152588
188,-192,675,717,1.28174,0.198364,0.183105,0.0152588,0.0152588,37,0.106812,0.0152588
189,-193,704,718,1.15967,0.259399,0.228882,0.0152588,0.0305176,37,0.152588,0.0152588
190,-193.999,744,733,1.09863,0.244141,0.213623,0.0152588,0.0305176,37,0.12207,0.0152588
191,-194.999,744,733,1.08337,0.259399,0.228882,0.0152588,0.0305176,38,0.137329,0.0152588
192,-195.999,728,705,1.14441,0.228882,0.198364,0,0.0305176,36,0.106812,0.0152588
193,-196.999,728,744,1.12915,0.244141,0.213623,0,0.0305176,37,0.106812,0.0305176
