Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
253,-257,1213,937,0.427246,0.396729,0.274658,0.0305176,0.12207,35,0.183105,0
254,-258,1024,1149,0.488281,0.488281,0.335693,0.0305176,0.152588,34,0.183105,0
255,-258.999,1170,1104,0.457764,0.396729,0.274658,0.0305176,0.12207,35,0.183105,0
256,-260,1260,1109,0.427246,0.366211,0.244141,0.0305176,0.12207,36,0.183105,0
257,-260.999,1170,1081,0.427246,0.427246,0.305176,0,0.12207,36,0.183105,0.0305176
258,-262,1129,1123,0.427246,0.457764,0.305176,0,0.152588,37,0.183105,0.0305176
259,-263,1213,1025,0.457764,0.366211,0.244141,0,0.12207,37,0.183105,0
260,-263.999,1024,1091,0.488281,0.488281,0.366211,0.0305176,0.12207,36,0.183105,0.0305176
261,-264.999,1213,1100,0.427246,0.396729,0.274658,0,0.12207,37,0.183105,0.0305176
262,-266,1170,1039,0.457764,0.396729,0.274658,0.0305176,0.12207,38,0.183105,0.0305176
263,-266.999,1170,1161,0.457764,0.396729,0.274658,0,0.12207,36,0.183105,0.0305176
