Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
211,-214.997,306,291,2.0752,1.19019,0.701904,0.0305176,0.488281,34,0.289917,0.0762939
212,-215.999,239,286,1.86157,2.31934,1.41907,0.0457764,0.900269,34,0.610352,0.38147
213,-216.998,230,279,3.2196,1.11389,0.671387,0.0305176,0.442505,34,0.274658,0.0610352
214,-217.998,303,298,2.15149,1.14441,0.656128,0.0152588,0.488281,37,0.274658,0.0915527
215,-218.999,242,294,1.83105,2.28882,1.08337,0.0305176,1.20544,38,0.411987,0.244141
216,-219.999,247,298,1.93787,2.10571,1.14441,0.0610352,0.961304,37,0.473022,0.244141
217,-221,238,296,2.21252,1.98364,1.46484,0.0305176,0.518799,36,0.671387,0.198364
218,-221.998,296,294,2.24304,1.12915,0.671387,0.0152588,0.457764,38,0.259399,0.0915527
219,-222.997,316,287,2.04468,1.11389,0.656128,0.0152588,0.457764,38,0.274658,0.0762939
220,-224,240,300,1.98364,2.16675,1.58691,0.0305176,0.579834,36,0.442505,0.106812
221,-225,243,274,2.01416,2.09045,1.58691,0.0152588,0.50354,36,0.488281,0.12207
222,-225.998,229,306,3.26538,1.09863,0.640869,0.0152588,0.457764,37,0.289917,0.0762939
223,-226.999,245,301,1.87683,2.19727,1.09863,0.0457764,1.09863,37,0.396729,0.244141
224,-227.999,240,301,2.10571,2.04468,1.4801,0.0305176,0.564575,37,0.595093,0.137329
225,-228.998,225,265,2.10571,2.31934,1.15967,0.0305176,1.15967,36,0.457764,0.137329
226,-229.998,222,287,3.38745,1.09863,0.656128,0.0152588,0.442505,36,0.259399,0.0762939
227,-230.998,238,278,1.95312,2.24304,1.12915,0.0305176,1.11389,38,0.442505,0.137329
228,-231.997,306,290,2.16675,1.09863,0.656128,0.0305176,0.442505,37,0.274658,0.0762939
229,-232.997,312,286,2.0752,1.12915,0.656128,0.0152588,0.473022,37,0.274658,0.0762939
230,-233.999,241,283,1.90735,2.22778,1.14441,0.0762939,1.08337,37,0.442505,0.244141
231,-235,229,303,2.27356,2.0752,0.915527,0.0457764,1.15967,34,0.473022,0.274658
232,-235.998,225,271,3.31116,1.11389,0.656128,0.0152588,0.457764,34,0.274658,0.0762939
233,-237,240,277,2.60925,1.54114,0.793457,0.0610352,0.747681,33,0.442505,0.152588
234,-237.999,233,286,1.98364,2.30408,0.930786,0.0305176,1.37329,33,0.396729,0.167847
235,-239,231,288,2.01416,2.30408,1.52588,0.0152588,0.778198,33,0.564575,0.106812
236,-239.998,221,282,3.43323,1.08337,0.640869,0.0305176,0.442505,33,0.274658,0.0610352
237,-241,245,309,1.51062,2.56348,1.75476,0.0305176,0.808716,33,0.640869,0.12207
238,-241.999,227,291,2.2583,2.13623,1.20544,0.0610352,0.930786,33,0.488281,0.274658
239,-242.998,316,253,2.10571,1.05286,0.62561,0.0152588,0.427246,33,0.244141,0.0762939
240,-243.997,281,291,1.14441,2.41089,1.19019,0.0305176,1.2207,33,0.457764,0.137329
241,-244.999,234,286,1.89209,2.38037,0.778198,0.0305176,1.60217,33,0.457764,0.152588
242,-245.998,306,298,2.10571,1.15967,0.686646,0.0305176,0.473022,32,0.289917,0.0610352
243,-246.999,246,290,1.80054,2.2583,1.2207,0.0610352,1.0376,32,0.50354,0.244141
244,-247.998,223,304,3.35693,1.11389,0.656128,0.0152588,0.457764,33,0.259399,0.0762939
245,-248.997,312,277,0.793457,2.41089,1.32751,0.0457764,1.08337,33,0.534058,0.228882
246,-249.998,234,284,3.08228,1.19019,0.701904,0.0305176,0.488281,33,0.289917,0.0762939
247,-250.997,307,302,2.02942,1.2207,0.701904,0.0152588,0.518799,33,0.289917,0.0762939
248,-251.997,307,277,2.05994,1.19019,0.701904,0.0305176,0.488281,35,0.320435,0.0762939
249,-252.997,312,288,2.02942,1.17493,0.686646,0.0152588,0.488281,35,0.289917,0.0762939
250,-253.998,248,287,1.19019,2.83813,1.2207,0.0457764,1.61743,34,0.549316,0.152588
251,-254.999,237,294,1.95312,2.2583,1.08337,0.0305176,1.17493,34,0.396729,0.228882
252,-256,258,313,1.49536,2.38037,1.70898,0,0.671387,35,0.305176,0.183105
253,-256.997,309,300,2.16675,1.06812,0.610352,0.0305176,0.457764,35,0.274658,0.0610352
254,-257.999,239,310,1.89209,2.28882,1.25122,0.0305176,1.0376,34,0.518799,0.213623
255,-258.998,219,278,3.44849,1.09863,0.640869,0,0.457764,35,0.274658,0.0915527
256,-259.999,224,316,2.92969,1.52588,0.640869,0.0305176,0.88501,36,0.274658,0.0610352
257,-260.999,240,286,1.92261,2.22778,0.854492,0.0305176,1.37329,36,0.396729,0.152588
258,-262,224,293,1.5564,2.89917,1.64795,0.0305176,1.25122,37,0.579834,0.457764
259,-262.997,306,288,1.28174,1.98364,1.15967,0.0610352,0.823975,37,0.427246,0.12207
260,-263.998,292,271,1.31226,2.10571,1.12915,0.0305176,0.976562,36,0.427246,0.12207
261,-264.998,318,283,2.04468,1.09863,0.671387,0.0305176,0.427246,37,0.274658,0.0915527
262,-265.998,218,312,3.44849,1.12915,0.671387,0.0305176,0.457764,38,0.244141,0.0915527
263,-266.998,219,294,3.41797,1.12915,0.671387,0.0305176,0.457764,36,0.274658,0.0915527
264,-268,239,293,2.13623,2.04468,1.49536,0.0305176,0.549316,36,0.579834,0.12207
265,-268.999,224,272,2.41089,2.04468,0.823975,0.0305176,1.2207,36,0.274658,0.183105
266,-269.997,292,268,2.13623,1.28174,0.732422,0.0305176,0.549316,36,0.305176,0.12207
267,-270.997,292,279,2.31934,1.09863,0.640869,0.0305176,0.457764,35,0.274658,0.0610352
268,-271.998,282,281,1.00708,2.53296,1.19019,0.0305176,1.34277,35,0.427246,0.152588
269,-272.997,303,281,2.16675,1.12915,0.671387,0.0305176,0.457764,35,0.274658,0.0915527
270,-273.997,289,276,1.09863,2.34985,1.2207,0.0305176,1.12915,35,0.488281,0.152588
271,-275,250,279,1.92261,2.0752,1.5564,0,0.518799,33,0.518799,0.12207
272,-275.998,248,274,0.854492,3.17383,1.49536,0.0305176,1.67847,34,0.640869,0.305176
