Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
153,-156.999,744,728,1.09863,0.244141,0.167847,0,0.0762939,36,0.106812,0.0152588
154,-157.999,728,722,1.15967,0.213623,0.152588,0.0152588,0.0610352,36,0.106812,0.0152588
155,-158.999,720,703,1.14441,0.244141,0.167847,0,0.0762939,36,0.106812,0.0152588
156,-160,753,740,1.0376,0.289917,0.198364,0.0152588,0.0915527,34,0.106812,0.0152588
157,-160.999,675,703,1.14441,0.335693,0.228882,0.0305176,0.106812,34,0.137329,0.0152588
158,-161.999,762,720,1.02234,0.289917,0.198364,0.0152588,0.0915527,34,0.12207,0.0152588
159,-163,720,735,1.0376,0.350952,0.244141,0.0152588,0.106812,34,0.152588,0.0152588
160,-163.999,720,670,1.14441,0.244141,0.167847,0,0.0762939,35,0.106812,0.0152588
161,-164.999,689,712,1.19019,0.259399,0.167847,0,0.0915527,35,0.106812,0.0152588
162,-165.999,720,693,1.00708,0.38147,0.259399,0.0152588,0.12207,36,0.152588,0.0305176
163,-166.999,689,699,1.12915,0.320435,0.244141,0,0.0762939,35,0.0915527,0.0457764
164,-168,780,740,1.02234,0.259399,0.183105,0.0152588,0.0762939,35,0.106812,0.0152588
165,-168.999,762,724,1.06812,0.244141,0.167847,0,0.0762939,34,0.106812,0.0152588
166,-170,780,730,1.02234,0.259399,0.183105,0.0152588,0.0762939,34,0.12207,0.0152588
167,-171,728,705,1.12915,0.244141,0.167847,0.0152588,0.0762939,34,0.106812,0.0152588
168,-171.999,704,713,1.19019,0.228882,0.152588,0.0152588,0.0762939,34,0.106812,0
169,-173,789,719,1.00708,0.259399,0.183105,0.0152588,0.0762939,34,0.106812,0.0152588
170,-173.999,704,736,1.12915,0.289917,0.167847,0,0.12207,35,0.12207,0
171,-174.999,720,695,1.0376,0.350952,0.274658,0,0.0762939,34,0.106812,0.0152588
172,-175.999,753,742,1.06812,0.259399,0.183105,0,0.0762939,33,0.106812,0.0152588
173,-176.999,744,767,1.0376,0.305176,0.228882,0.0152588,0.0762939,33,0.106812,0.0305176
174,-178,720,703,1.12915,0.259399,0.183105,0,0.0762939,32,0.106812,0.0152588
175,-178.999,728,712,1.15967,0.213623,0.152588,0.0152588,0.0610352,33,0.106812,0.0152588
176,-179.999,704,689,1.17493,0.244141,0.167847,0.0152588,0.0762939,33,0.0915527,0.0152588
177,-181,762,750,1.05286,0.259399,0.183105,0.0152588,0.0762939,32,0.106812,0.0152588
178,-181.999,697,657,1.19019,0.244141,0.167847,0,0.0762939,32,0.106812,0.0152588
179,-183,736,728,1.11389,0.244141,0.167847,0.0152588,0.0762939,31,0.106812,0.0152588
180,-183.999,720,715,0.823975,0.564575,0.396729,0.0305176,0.167847,32,0.228882,0.0305176
181,-184.999,744,749,1.06812,0.274658,0.183105,0,0.0915527,32,0.12207,0.0152588
182,-186,712,719,1.15967,0.244141,0.167847,0,0.0762939,32,0.106812,0.0152588
183,-186.999,704,666,1.17493,0.244141,0.167847,0.0152588,0.0762939,32,0.0915527,0
184,-187.999,704,709,1.17493,0.244141,0.167847,0,0.0762939,35,0.106812,0.0152588
185,-188.999,712,702,1.14441,0.259399,0.183105,0,0.0762939,35,0.106812,0.0152588
186,-189.999,720,681,1.14441,0.244141,0.167847,0.0152588,0.0762939,37,0.106812,0.0152588
187,-190.999,689,704,1.20544,0.244141,0.167847,0,0.0762939,37,0.106812,0.0152588
188,-191.999,744,715,1.08337,0.259399,0.167847,0,0.0915527,37,0.12207,0.0152588
189,-193,736,703,0.991821,0.366211,0.198364,0.0152588,0.167847,37,0.106812,0.0457764
190,-193.999,744,738,1.06812,0.274658,0.198364,0.0152588,0.0762939,37,0.137329,0.0152588
191,-195,712,712,1.05286,0.350952,0.183105,0.0152588,0.167847,38,0.106812,0.0305176
192,-195.999,753,727,1.06812,0.259399,0.183105,0,0.0762939,36,0.106812,0.0152588
193,-197,675,718,1.09863,0.38147,0.259399,0.0152588,0.12207,37,0.152588,0.0152588
194,-197.999,736,743,1.0376,0.320435,0.228882,0.0152588,0.0915527,36,0.137329,0.0152588
195,-198.999,606,723,1.25122,0.396729,0.244141,0.0305176,0.152588,36,0.167847,0.0152588
196,-199.999,668,591,1.12915,0.366211,0.244141,0.0305176,0.12207,36,0.167847,0.0152588
197,-201,682,632,1.08337,0.38147,0.274658,0.0305176,0.106812,35,0.152588,0.0305176
198,-201.999,697,634,1.06812,0.366211,0.228882,0.0152588,0.137329,35,0.167847,0.0152588
199,-203,762,718,0.946045,0.366211,0.244141,0.0152588,0.12207,35,0.12207,0.0305176
