Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
242,-246.001,332,304,1.49536,1.51062,1.49536,0.0305176,0.0152588,32,0.0457764,0.12207,0,0
243,-247.001,222,320,2.96021,1.54114,1.52588,0.0305176,0.0152588,32,0.0457764,0.137329,0,0
244,-248.002,240,278,2.47192,1.67847,1.64795,0.0305176,0.0305176,33,0.0610352,0.12207,0,0
245,-249.001,327,303,1.69373,1.35803,1.32751,0.0152588,0.0305176,33,0.0305176,0.12207,0,0
246,-250.002,264,325,2.5177,1.26648,1.25122,0.0305176,0.0152588,33,0.0305176,0.0915527,0,0
247,-251,319,304,1.72424,1.40381,1.37329,0.0305176,0.0305176,33,0.0305176,0.12207,0,0
248,-252.003,267,301,1.83105,1.90735,1.87683,0.0152588,0.0305176,35,0.0457764,0.0915527,0,0
249,-253.001,321,334,1.57166,1.54114,1.52588,0.0305176,0.0152588,35,0.0457764,0.152588,0,0
250,-254.001,332,328,1.69373,1.31226,1.297,0.0305176,0.0152588,34,0.0305176,0.0915527,0,0
251,-255.003,250,298,2.44141,1.5564,1.54114,0.0305176,0.0152588,34,0.0305176,0.106812,0,0
252,-256,327,305,1.70898,1.34277,1.31226,0,0.0305176,35,0.0610352,0.0915527,0,0
253,-257.001,312,302,1.67847,1.52588,1.52588,0.0610352,0,35,0.0610352,0.12207,0,0
254,-258.002,244,283,2.50244,1.58691,1.5564,0.0305176,0.0305176,34,0.0610352,0.12207,0,0
255,-259.002,248,313,2.47192,1.5564,1.52588,0.0305176,0.0305176,35,0.0610352,0.12207,0,0
256,-260.001,324,306,1.70898,1.37329,1.34277,0,0.0305176,36,0.0610352,0.0915527,0,0
257,-261.002,232,325,2.71606,1.58691,1.5564,0,0.0305176,36,0.0610352,0.12207,0,0
258,-262,306,300,1.70898,1.5564,1.5564,0.0305176,0,37,0.0305176,0.183105,0,0
259,-263.003,248,302,2.19727,1.83105,1.80054,0.0305176,0.0305176,37,0.0610352,0.152588,0,0
260,-264.003,250,297,2.04468,1.95312,1.92261,0.0305176,0.0305176,36,0.0610352,0.335693,0,0
261,-265.002,254,287,2.53296,1.40381,1.37329,0.0305176,0.0305176,37,0.0610352,0.12207,0,0
262,-266.001,334,306,1.31226,1.67847,1.64795,0.0305176,0.0305176,38,0.0610352,0.213623,0,0
263,-267.001,306,320,1.7395,1.52588,1.52588,0.0305176,0,36,0.0610352,0.152588,0,0
264,-268.002,240,303,2.47192,1.67847,1.64795,0.0610352,0.0305176,36,0.0305176,0.183105,0,0
265,-269,315,299,1.52588,1.64795,1.61743,0.0305176,0.0305176,36,0.0305176,0.183105,0,0
266,-270.001,309,305,1.61743,1.61743,1.58691,0.0305176,0.0305176,36,0.0610352,0.152588,0,0
267,-271.001,309,305,1.67847,1.5564,1.5564,0.0305176,0,35,0.0610352,0.152588,0,0
268,-272.002,232,291,2.53296,1.77002,1.7395,0.0305176,0.0305176,35,0.0305176,0.183105,0,0
269,-273,289,289,1.83105,1.61743,1.61743,0.0305176,0,35,0.0305176,0.152588,0,0
270,-274.003,246,275,1.98364,2.0752,2.04468,0.0305176,0.0305176,35,0.0610352,0.12207,0,0
271,-275.001,318,285,1.7395,1.40381,1.37329,0.0305176,0.0305176,33,0.0305176,0.12207,0,0
272,-276.001,287,277,1.92261,1.5564,1.52588,0.0305176,0.0305176,34,0.0305176,0.152588,0,0
273,-277.002,237,303,2.83813,1.37329,1.34277,0.0305176,0.0305176,34,0.0305176,0.12207,0,0
274,-278.003,218,269,2.7771,1.80054,1.77002,0.0305176,0.0305176,35,0.0610352,0.152588,0,0
275,-279.002,227,254,2.74658,1.64795,1.61743,0.0305176,0.0305176,35,0.0610352,0.183105,0,0
276,-280.003,244,299,2.22778,1.86157,1.83105,0.0305176,0.0305176,34,0.0610352,0.152588,0,0
277,-281.001,295,298,1.77002,1.61743,1.58691,0.0305176,0.0305176,34,0.0305176,0.152588,0,0
278,-282.003,258,301,1.86157,2.01416,1.98364,0.0305176,0.0305176,35,0.0610352,0.0915527,0,0
279,-283.003,246,312,1.77002,2.28882,2.2583,0.0305176,0.0305176,35,0.0610352,0.152588,0,0
280,-284.002,250,319,1.89209,2.10571,2.0752,0.213623,0.0305176,35,0.0610352,0.213623,0,0
281,-285.002,250,307,2.38037,1.61743,1.58691,0.0305176,0.0305176,34,0.0610352,0.152588,0,0
282,-286.002,254,285,2.31934,1.61743,1.58691,0.0305176,0.0305176,34,0.0610352,0.12207,0,0
283,-287.003,264,324,1.7395,2.04468,2.01416,0.0305176,0.0305176,33,0.0610352,0.12207,0,0
284,-288.002,258,314,2.0752,1.80054,1.7395,0.0305176,0.0610352,33,0.0610352,0.244141,0,0
285,-289,334,326,1.43433,1.5564,1.52588,0.0305176,0.0305176,33,0.0305176,0.12207,0,0
286,-290.003,258,303,1.67847,2.19727,2.16675,0.0305176,0.0305176,32,0.0610352,0.152588,0,0
287,-291.003,273,288,0.823975,2.83813,2.7771,0.0305176,0.0610352,31,0.0305176,0.183105,0,0
288,-292.002,242,312,2.59399,1.52588,1.49536,0.0610352,0.0305176,32,0.0305176,0.183105,0,0
289,-293.002,256,315,2.56348,1.34277,1.31226,0.0305176,0.0305176,32,0.0610352,0.0915527,0,0
290,-294.003,246,308,2.13623,1.92261,1.92261,0.0610352,0,31,0.0305176,0.183105,0,0
291,-295,312,301,1.86157,1.34277,1.31226,0,0.0305176,31,0.0305176,0.12207,0,0
292,-296,337,303,1.5564,1.40381,1.37329,0,0.0305176,30,0.0305176,0.12207,0,0
293,-297.003,309,307,1.67847,1.5564,1.52588,0.0305176,0.0305176,31,0.0305176,0.0915527,0,0
294,-298,221,295,3.20435,1.31226,1.28174,0.0305176,0.0305176,31,0.0305176,0.0915527,0,0
295,-299.002,289,308,1.86157,1.58691,1.5564,0.0305176,0.0305176,30,0.0610352,0.12207,0,0
296,-300.002,248,297,2.34985,1.67847,1.64795,0.0305176,0.0305176,30,0.0305176,0.152588,0,0
297,-301.001,330,300,1.49536,1.52588,1.49536,0.0305176,0.0305176,30,0.0305176,0.12207,0,0
298,-302.003,252,299,2.01416,1.95312,1.92261,0.0305176,0.0305176,32,0.0610352,0.0915527,0,0
299,-303.003,240,332,2.56348,1.58691,1.5564,0.0610352,0.0305176,33,0.0305176,0.12207,0,0
300,-304,297,302,1.83105,1.52588,1.49536,0,0.0305176,33,0.0305176,0.12207,0,0
