Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
199,-203,936,913,0.457764,0.610352,0.579834,0.0152588,0.0305176,35,0.0152588,0.0457764,0,0
200,-204,862,902,0.50354,0.656128,0.640869,0.0305176,0.0152588,35,0.0305176,0.0305176,0,0
201,-205,992,876,0.411987,0.595093,0.564575,0.0152588,0.0305176,35,0.0305176,0.0305176,0,0
202,-206.001,1057,905,0.38147,0.564575,0.549316,0.0152588,0.0152588,33,0.0152588,0.0457764,0,0
203,-207,949,905,0.396729,0.656128,0.62561,0.0152588,0.0305176,34,0.0305176,0.0457764,0,0
204,-208,1008,819,0.396729,0.595093,0.564575,0.0152588,0.0305176,34,0.0305176,0.0305176,0,0
205,-209.001,949,891,0.396729,0.656128,0.610352,0.0152588,0.0457764,34,0.0152588,0.0457764,0,0
206,-210.001,910,926,0.442505,0.656128,0.640869,0.0152588,0.0152588,34,0.0305176,0.0610352,0,0
207,-211,897,844,0.473022,0.640869,0.62561,0.0152588,0.0152588,35,0.0305176,0.0305176,0,0
208,-212,992,877,0.411987,0.595093,0.579834,0.0152588,0.0152588,36,0.0152588,0.0457764,0,0
209,-213.001,885,906,0.534058,0.595093,0.579834,0.0152588,0.0152588,36,0.0305176,0.0305176,0,0
210,-214.001,1024,824,0.38147,0.595093,0.579834,0.0152588,0.0152588,35,0.0152588,0.0457764,0,0
211,-215,897,875,0.427246,0.686646,0.671387,0.0152588,0.0152588,34,0.0152588,0.0457764,0,0
212,-216,910,752,0.38147,0.717163,0.701904,0.0152588,0.0152588,34,0.0152588,0.0457764,0,0
213,-217,1008,918,0.411987,0.579834,0.549316,0.0152588,0.0305176,34,0.0305176,0.0305176,0,0
214,-218,963,922,0.411987,0.62561,0.610352,0.0152588,0.0152588,37,0.0305176,0.0305176,0,0
215,-219,885,888,0.457764,0.671387,0.640869,0.0152588,0.0305176,38,0.0305176,0.0457764,0,0
216,-220.001,862,791,0.427246,0.732422,0.701904,0.0152588,0.0305176,37,0.0152588,0.0610352,0,0
217,-221.001,885,888,0.50354,0.62561,0.610352,0.0152588,0.0152588,36,0.0305176,0.0457764,0,0
218,-222.001,862,836,0.50354,0.656128,0.640869,0.0305176,0.0152588,38,0.0152588,0.0457764,0,0
219,-223.001,862,873,0.411987,0.747681,0.717163,0.0152588,0.0305176,38,0.0152588,0.0610352,0,0
220,-224.001,949,902,0.38147,0.671387,0.640869,0.0152588,0.0305176,36,0.0152588,0.0610352,0,0
221,-225.001,978,827,0.427246,0.595093,0.579834,0.0152588,0.0152588,36,0.0762939,0.0457764,0,0
222,-226,936,919,0.427246,0.640869,0.62561,0.0152588,0.0152588,37,0.0152588,0.0457764,0,0
223,-227.001,910,903,0.442505,0.656128,0.640869,0.0152588,0.0152588,37,0.0305176,0.0457764,0,0
224,-228,819,836,0.549316,0.671387,0.640869,0.0152588,0.0305176,37,0.0305176,0.0457764,0,0
225,-229.001,910,910,0.396729,0.701904,0.671387,0.0152588,0.0305176,36,0.0152588,0.0610352,0,0
226,-230.001,851,906,0.473022,0.701904,0.686646,0.0152588,0.0152588,36,0.0305176,0.0457764,0,0
227,-231.001,949,800,0.442505,0.610352,0.595093,0.0152588,0.0152588,38,0.0305176,0.0457764,0,0
228,-232.001,923,899,0.411987,0.671387,0.640869,0.0152588,0.0305176,37,0.0152588,0.0457764,0,0
229,-233.001,744,915,0.564575,0.778198,0.747681,0.0152588,0.0305176,37,0.0305176,0.0610352,0,0
230,-234.001,923,797,0.38147,0.701904,0.671387,0.0152588,0.0305176,37,0.0305176,0.0610352,0,0
231,-235,851,910,0.457764,0.717163,0.701904,0.0152588,0.0152588,34,0.0305176,0.0610352,0,0
232,-236.001,936,834,0.411987,0.656128,0.62561,0.0152588,0.0305176,34,0.0305176,0.0457764,0,0
233,-237.001,949,939,0.411987,0.640869,0.62561,0.0152588,0.0152588,33,0.0305176,0.0457764,0,0
234,-238,851,911,0.518799,0.656128,0.640869,0.0152588,0.0152588,33,0.0305176,0.0305176,0,0
235,-239.001,936,837,0.427246,0.640869,0.610352,0.0152588,0.0305176,33,0.0305176,0.0305176,0,0
236,-240.001,949,919,0.396729,0.656128,0.640869,0.0152588,0.0152588,33,0.0152588,0.0457764,0,0
237,-241.001,809,936,0.442505,0.793457,0.778198,0.0152588,0.0152588,33,0.0305176,0.0610352,0,0
238,-242,885,848,0.457764,0.671387,0.656128,0.0152588,0.0152588,33,0.0305176,0.0457764,0,0
239,-243,963,933,0.38147,0.656128,0.640869,0.0152588,0.0152588,33,0.0152588,0.0457764,0,0
