Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
221,-225.001,720,715,1.02234,0.366211,0.320435,0.0152588,0.0457764,36,0.0152588,0.0152588,0,0
222,-226.001,648,725,1.17493,0.366211,0.320435,0.0152588,0.0457764,37,0.0152588,0.0152588,0,0
223,-227.001,642,716,1.19019,0.366211,0.320435,0.0152588,0.0457764,37,0.0152588,0.0152588,0,0
224,-228.002,648,673,1.17493,0.366211,0.320435,0.0152588,0.0457764,37,0.0152588,0.0152588,0,0
225,-229.001,648,708,1.15967,0.38147,0.320435,0.0152588,0.0610352,36,0.0152588,0.0152588,0,0
226,-230.001,642,682,1.19019,0.366211,0.320435,0.0152588,0.0457764,36,0.0152588,0.0152588,0,0
227,-231.002,618,660,1.19019,0.427246,0.366211,0.0152588,0.0610352,38,0.0152588,0.0152588,0,0
228,-232.002,618,674,1.17493,0.442505,0.38147,0.0152588,0.0610352,37,0.0152588,0.0152588,0,0
229,-233.001,668,674,1.11389,0.38147,0.320435,0,0.0610352,37,0.0152588,0.0152588,0,0
230,-234,675,728,1.11389,0.366211,0.320435,0.0152588,0.0457764,37,0,0.0152588,0,0
231,-235.002,648,695,1.15967,0.38147,0.320435,0,0.0610352,34,0.0152588,0,0,0
232,-236.001,642,657,1.17493,0.38147,0.320435,0.0152588,0.0610352,34,0.0152588,0.0152588,0,0
233,-237.001,636,668,1.19019,0.38147,0.320435,0,0.0610352,33,0.0152588,0.0152588,0,0
234,-238.001,648,649,1.15967,0.38147,0.320435,0.0152588,0.0610352,33,0.0152588,0.0152588,0,0
235,-239.001,697,726,1.0376,0.396729,0.335693,0.0152588,0.0610352,33,0,0.0152588,0,0
236,-240.001,661,705,1.12915,0.38147,0.320435,0.0152588,0.0610352,33,0,0.0152588,0,0
237,-241,585,719,0.961304,0.747681,0.62561,0.0152588,0.12207,33,0.0305176,0.0305176,0,0
238,-242.002,661,703,1.12915,0.38147,0.335693,0,0.0457764,33,0.0152588,0.0152588,0,0
239,-243.001,661,721,1.14441,0.366211,0.320435,0.0152588,0.0457764,33,0,0.0152588,0,0
240,-244.001,720,698,1.02234,0.366211,0.320435,0.0152588,0.0457764,33,0.0152588,0.0152588,0,0
241,-245.001,720,658,0.991821,0.396729,0.335693,0.0152588,0.0610352,33,0,0.0152588,0,0
242,-246.002,720,716,0.991821,0.396729,0.335693,0.0152588,0.0610352,32,0.0152588,0.0152588,0,0
243,-247.001,682,713,1.09863,0.366211,0.305176,0.0152588,0.0610352,32,0.0152588,0,0,0
