Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
211,-208.423,283,280,0.976562,2.54822,1.31226,0.0305176,1.23596,65,0.717163,0.137329
212,-209.392,197,269,1.31226,3.7384,1.2207,0.0762939,2.5177,65,1.05286,0.350952
213,-210.363,233,297,1.14441,3.14331,0.900269,0.0305176,2.24304,64,0.976562,0.350952
214,-211.332,231,296,2.47192,1.84631,0.579834,0.0305176,1.26648,64,0.62561,0.106812
215,-212.303,235,267,1.43433,2.80762,1.08337,0.0457764,1.72424,63,1.20544,0.350952
216,-213.273,228,257,1.297,3.08228,1.19019,0.0305176,1.89209,63,1.11389,0.305176
217,-214.242,214,278,1.09863,3.5553,0.854492,0.0152588,2.70081,63,0.930786,0.213623
218,-215.213,240,264,1.54114,2.62451,0.717163,0.0152588,1.90735,62,0.717163,0.167847
219,-216.181,187,260,1.297,4.04358,1.43433,0.0457764,2.60925,60,1.06812,0.244141
220,-217.154,274,277,0.900269,2.74658,1.35803,0.0152588,1.38855,61,0.701904,0.167847
221,-218.122,241,280,1.0376,3.09753,0.671387,0.0305176,2.42615,61,0.732422,0.12207
222,-219.092,303,288,0.930786,2.36511,0.839233,0.0305176,1.52588,61,0.747681,0.137329
223,-220.064,236,280,1.0376,3.18909,0.762939,0.0152588,2.42615,62,0.869751,0.167847
224,-221.032,293,267,1.00708,2.39563,0.869751,0.0305176,1.52588,61,0.778198,0.12207
225,-222.003,295,272,0.930786,2.45667,0.656128,0.0305176,1.80054,60,0.717163,0.12207
226,-222.975,218,282,1.58691,2.99072,1.35803,0.0305176,1.63269,60,1.31226,0.183105
227,-223.945,233,275,0.976562,3.31116,1.57166,0.0305176,1.7395,59,0.762939,0.12207
228,-224.913,269,287,0.915527,2.79236,0.686646,0.0152588,2.10571,61,0.701904,0.137329
229,-225.884,205,262,1.51062,3.35693,1.40381,0.0610352,1.95312,61,1.20544,0.473022
230,-226.856,231,273,1.15967,3.15857,1.32751,0.0915527,1.83105,61,0.839233,0.228882
231,-227.824,283,270,1.25122,2.27356,0.671387,0.0152588,1.60217,62,0.717163,0.12207
232,-228.795,197,277,1.46484,3.58582,1.4801,0.0152588,2.10571,65,1.06812,0.152588
233,-229.765,206,257,1.31226,3.54004,1.31226,0.0457764,2.22778,65,1.0376,0.198364
234,-230.737,229,269,1.11389,3.23486,0.732422,0.0457764,2.50244,67,0.900269,0.198364
235,-231.703,195,290,1.2207,3.90625,1.37329,0.0305176,2.53296,68,0.991821,0.228882
236,-232.677,221,284,1.37329,3.14331,1.23596,0.0610352,1.90735,68,1.15967,0.549316
237,-233.646,222,272,1.02234,3.46375,0.686646,0.0152588,2.7771,67,0.823975,0.152588
238,-234.615,245,278,1.26648,2.80762,1.19019,0.0457764,1.61743,67,0.869751,0.305176
